;mother_wavelet;local_max_level;threshold_type;k_coeff;m_coeff;input_snr;output_snr;input_mse;output_mse;execution_time
599;db8;5;soft;1,0;1,0;10,004984948703203;10,450922835000135;0,00028080822606765045;0,000253405500362472;18,7889
1199;sym8;5;soft;1,0;1,0;10,004984948703203;10,44732190465389;0,00028080822606765045;0,0002536156973588125;16,5122
399;db5;5;soft;1,0;1,0;10,004984948703203;10,442451833882245;0,00028080822606765045;0,0002539002552395687;17,127
999;sym5;5;soft;1,0;1,0;10,004984948703203;10,439755755948667;0,00028080822606765045;0,000254057924154525;16,6099
598;db8;5;soft;1,0;0,8;10,004984948703203;10,425348631229852;0,00028080822606765045;0,00025490212601531916;19,1266
398;db5;5;soft;1,0;0,8;10,004984948703203;10,424006580784123;0,00028080822606765045;0,00025498090766874765;17,0747
1198;sym8;5;soft;1,0;0,8;10,004984948703203;10,422308291783168;0,00028080822606765045;0,0002550806363016212;15,912
998;sym5;5;soft;1,0;0,8;10,004984948703203;10,42180305160246;0,00028080822606765045;0,00025511031305068175;14,8981
394;db5;5;soft;0,75;1,0;10,004984948703203;10,4155602071678;0,00028080822606765045;0,0002554772896711559;16,1082
594;db8;5;soft;0,75;1,0;10,004984948703203;10,415372637530346;0,00028080822606765045;0,00025548832384714236;17,2453
994;sym5;5;soft;0,75;1,0;10,004984948703203;10,413521431018275;0,00028080822606765045;0,0002555972505050401;15,8309
1194;sym8;5;soft;0,75;1,0;10,004984948703203;10,412523688726573;0,00028080822606765045;0,0002556559778187269;16,2618
194;db2;5;soft;0,75;1,0;10,004984948703203;10,405258228701342;0,00028080822606765045;0,00025608403134780625;12,692
794;sym2;5;soft;0,75;1,0;10,004984948703203;10,405258228701342;0,00028080822606765045;0,00025608403134780625;14,869
198;db2;5;soft;1,0;0,8;10,004984948703203;10,401925175028971;0,00028080822606765045;0,00025628064205132737;14,3046
798;sym2;5;soft;1,0;0,8;10,004984948703203;10,401925175028971;0,00028080822606765045;0,00025628064205132737;14,1137
193;db2;5;soft;0,75;0,8;10,004984948703203;10,399552740828383;0,00028080822606765045;0,00025642067953400935;14,0548
